timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.77,1014.16,32.71,35625.67,1678,2918,1266,1951,3848,4713,6981,6599,6721,7565,1508,3163
1000,32.77,1014.16,32.72,35267.33,1103,2510,1234,1972,3858,4663,8163,7005,8348,8578,725,2577
2000,32.77,1014.16,32.71,34887.17,583,2025,1134,1923,3736,4638,9188,7554,9385,9062,622,2459
3000,32.78,1014.15,32.73,34486.83,400,1628,1095,1942,3613,4552,10323,8027,9055,8950,400,2127
4000,32.78,1014.15,32.73,34095.58,400,1372,1269,2064,3463,4472,11441,8781,8591,8353,400,1840
5000,32.78,1014.15,32.74,33445.11,400,1219,1508,2205,3453,4432,13021,9456,8111,8252,400,1776
6001,32.78,1014.14,32.75,33129.1,400,1154,1697,2392,3608,4532,13751,9636,8203,8218,400,1783
7001,32.78,1014.15,32.77,32489.55,400,1101,1783,2417,3836,4708,13930,9738,8684,8578,400,1826
8001,32.78,1014.15,32.77,32215.91,400,1039,1650,2357,4072,4868,13489,9558,9234,8871,400,1914
9001,32.78,1014.16,32.77,31634.58,400,993,1554,2318,4170,4964,12993,9468,9338,9107,478,1963
