timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.93,1012.88,35.49,135149.21,400,1,400,0,400,7,400,4,400,9,400,8
1000,31.93,1012.88,35.51,134500.5,400,2,400,7,400,8,400,4,400,9,400,6
2000,31.93,1012.88,35.51,134178.47,400,0,400,4,400,7,400,9,400,11,400,4
3000,31.93,1012.88,35.51,134608.19,400,7,400,8,400,5,400,8,400,16,400,2
4000,31.94,1012.87,35.54,134500.5,400,0,400,6,400,4,400,13,400,10,400,5
5000,31.94,1012.87,35.54,134285.64,400,7,400,7,400,10,400,6,400,13,400,5
6001,31.94,1012.87,35.54,134285.64,400,7,400,2,400,11,400,12,400,12,400,8
7001,31.94,1012.88,35.55,134500.5,400,8,400,10,400,10,400,3,400,8,400,12
8001,31.94,1012.87,35.56,134608.19,400,8,400,5,400,13,400,5,400,11,400,3
9001,31.94,1012.87,35.56,134392.99,400,3,400,5,400,6,400,4,400,7,400,9
