timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.12,1011.41,37.51,31050.92,5493,1309,6512,1598,15695,2477,50349,6363,15832,2881,669,239
1000,33.12,1011.4,37.51,30733.39,8817,1711,7207,1729,12497,2251,42562,5801,20436,3324,683,228
2000,33.12,1011.39,37.51,30422.28,12483,2180,8881,1912,10219,1960,36983,5345,23800,3805,752,229
3000,33.13,1011.39,37.53,30182.22,18093,2563,10601,2110,8782,1727,32656,5109,25316,4096,1153,278
4000,33.13,1011.39,37.54,29882.12,22256,2895,11533,2270,7792,1579,28514,4914,24324,4011,1847,382
5000,33.14,1011.41,37.57,29546.37,24434,3022,13903,2401,7856,1612,31016,5029,26722,4332,2504,484
6001,33.14,1011.4,37.57,28976.62,20726,2759,20781,2875,7850,1586,32298,5159,30896,4939,1599,400
7001,33.14,1011.39,37.58,28660.8,7786,1561,31851,4081,8794,1716,39608,5636,33492,5069,717,249
8001,33.15,1011.39,37.59,28466.89,3049,962,40861,4883,11151,2094,48678,6202,33283,5009,509,201
9001,33.15,1011.38,37.62,28143.19,1975,768,41488,4838,14454,2334,48260,6142,32448,4994,1244,276
