timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.37,33.31,38921.24,400,962,400,286,400,1084,962,3850,400,2602,400,1473
1000,32.37,33.31,38813.53,400,940,400,281,400,1096,1023,3966,400,2602,400,1473
2000,32.37,33.3,38777.76,400,938,400,279,400,1066,1050,4161,400,2563,400,1441
3000,32.38,33.31,38993.39,400,916,400,274,400,1063,1083,4011,400,2570,400,1402
4000,32.38,33.32,38849.37,400,931,400,274,400,1049,1080,4076,400,2611,400,1390
5001,32.38,33.3,38849.37,400,935,400,268,400,1034,1067,3996,400,2593,400,1404
6001,32.38,33.31,38957.28,400,937,400,269,400,1013,1022,4056,400,2627,400,1418
7001,32.38,33.31,38635.32,400,948,400,275,400,1010,967,3966,400,2625,400,1383
8001,32.38,33.3,38458.75,400,925,400,308,400,1003,887,3956,400,2588,400,1448
9001,32.38,33.31,38458.75,400,931,400,295,400,972,835,3906,400,2627,400,1450
