timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.07,36.31,32364.59,3807,6072,2332,5962,400,2263,400,1568,3132,4969,3848,6879
1000,31.08,36.27,32389.51,4050,6248,1924,5601,400,2067,480,2004,3240,5094,3834,6935
2000,31.09,36.28,32895.98,4209,6433,1593,5089,400,1845,799,2422,3260,5034,3885,6945
3000,31.09,36.25,33312.71,4366,6614,1411,4863,400,1642,878,2505,3326,5149,3790,6849
4000,31.1,36.23,33740.13,4423,6624,1334,4738,400,1510,711,2224,3495,5325,3753,6874
5000,31.11,36.2,34150.92,4388,6709,1235,4537,400,1339,519,2007,3672,5535,3814,6975
6001,31.11,36.16,34628.75,4337,6664,994,4317,400,1286,494,1979,3893,5626,3802,6945
7001,31.12,36.14,35777.14,4212,6644,747,3740,400,1227,674,2203,4035,5831,3927,7070
8001,31.12,36.11,36333.25,3993,6418,556,3213,400,1219,1165,2653,4158,5922,3971,7126
9001,31.13,36.08,37036.88,3701,6323,400,2967,400,1285,1831,3289,4273,5992,4008,7250
