timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.03,1025.03,30.63,117735.09,404,35,405,2,405,7,413,19,415,19,400,19
1000,33.03,1025.03,30.62,118065.81,400,26,400,2,402,9,411,20,407,21,400,20
2000,33.03,1025.03,30.6,118816.75,413,32,409,1,405,8,420,19,411,24,403,18
3000,33.03,1025.03,30.62,119492.33,411,32,411,4,406,8,408,14,401,13,407,18
4000,33.03,1025.04,30.6,120779.95,404,28,407,9,401,9,406,17,410,20,406,21
5001,33.03,1025.04,30.6,121040.82,410,31,410,2,401,8,412,24,405,20,406,22
6001,33.03,1025.04,30.6,121918.56,419,39,411,0,400,8,412,13,411,17,405,20
7001,33.03,1025.05,30.6,122451.34,421,36,409,3,408,9,411,20,403,21,416,20
8001,33.03,1025.05,30.6,122988.8,413,28,406,7,407,13,411,24,402,14,416,25
9001,33.03,1025.04,30.6,123349.73,422,38,408,2,416,5,406,17,405,20,411,22
