timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.0,34.0,38564.5,400,2011,400,1176,400,1014,478,2639,561,2727,400,2390
1000,32.0,34.0,38777.76,400,2025,400,1099,400,1026,490,2653,561,2731,400,2348
2000,32.01,33.99,38742.05,400,2050,400,1018,400,1043,501,2658,562,2692,400,2413
3000,32.01,34.0,38813.53,400,2043,400,953,400,1092,521,2607,543,2708,400,2397
4000,32.01,33.98,39102.1,400,2046,400,911,400,1079,552,2690,514,2664,400,2441
5000,32.01,33.97,39138.48,400,2011,400,837,400,1082,574,2699,506,2627,400,2447
6001,32.01,33.97,39248.0,400,1972,400,781,400,1067,589,2743,519,2639,400,2459
7001,32.02,33.97,39358.15,400,1956,400,751,400,1035,624,2780,555,2713,400,2480
8001,32.02,33.96,39654.9,400,1937,400,685,400,987,641,2808,613,2798,400,2471
9001,32.02,33.96,39729.8,400,1912,400,637,400,942,663,2833,646,2812,400,2457
