timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.15,1014.0,31.22,165477.86,400,34,400,21,400,9,400,10,400,4,400,2
1000,32.15,1013.99,31.21,165477.86,400,39,400,19,400,7,400,11,400,3,400,7
2000,32.15,1013.99,31.21,164828.93,400,31,400,24,400,5,400,13,400,6,400,2
3000,32.15,1013.99,31.21,164506.37,400,31,400,13,400,5,400,18,400,5,400,2
4000,32.16,1013.98,31.21,165640.9,400,26,400,20,400,7,400,14,400,5,400,7
5000,32.16,1013.98,31.22,164990.69,400,41,400,13,400,16,400,28,400,2,400,7
6001,32.16,1013.98,31.21,164024.89,400,40,400,17,400,10,400,21,400,6,400,10
7001,32.16,1013.98,31.21,166296.25,400,33,400,13,400,2,400,19,400,4,400,4
8001,32.16,1013.97,31.21,164506.37,400,36,400,17,400,9,400,21,400,10,400,4
9001,32.16,1013.97,31.2,165477.86,400,43,400,20,400,7,400,17,400,4,400,2
