timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.73,1005.09,38.17,174766.61,400,21,401,34,400,25,400,51,402,50,400,27
1000,31.73,1005.09,38.14,174948.47,403,24,405,37,400,23,402,50,400,49,400,26
2000,31.73,1005.09,38.12,175313.33,411,22,400,38,400,23,400,48,400,50,400,29
3000,31.74,1005.09,38.1,175679.71,412,21,400,38,400,22,400,50,400,53,400,26
4000,31.74,1005.09,38.1,175679.71,402,20,403,39,400,26,400,48,400,48,400,26
5000,31.74,1005.08,38.09,175313.33,412,25,400,35,400,20,400,50,400,49,400,25
6001,31.74,1005.08,38.09,175313.33,403,17,400,31,400,27,400,56,400,46,400,20
7001,31.74,1005.08,38.07,175679.71,415,24,400,42,400,26,400,51,400,50,400,28
8001,31.74,1005.11,38.08,176417.08,405,28,400,36,400,20,400,53,400,42,400,22
9001,31.74,1005.1,38.07,175863.47,410,22,400,49,400,21,400,58,400,42,400,26
