timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.76,1012.74,37.13,27481.44,400,403,4624,4828,9020,8364,13917,10751,20464,13070,4798,6669
1000,32.76,1012.73,37.1,29177.56,400,341,4118,4552,9576,8635,15295,10953,22215,13768,8308,8410
2000,32.76,1012.73,37.07,31730.0,400,283,2970,3810,7734,7318,18810,12518,22587,13734,9958,9558
3000,32.76,1012.72,36.99,34067.97,400,248,1838,3013,4526,5942,23097,13756,15529,11314,10149,9783
4000,32.77,1012.7,36.94,35178.86,400,218,980,2572,2857,4803,26143,14837,6958,6849,10641,10075
5000,32.77,1012.7,36.9,35267.33,400,194,514,2131,1745,3840,25688,14387,3633,5310,9124,8995
6001,32.77,1012.7,36.85,35237.79,400,187,400,1958,1263,3369,23386,14060,2251,4573,6165,7020
7001,32.77,1012.72,36.83,35929.9,400,175,400,1912,1469,3715,22656,13813,1986,4427,4636,6639
8001,32.78,1012.72,36.78,36939.33,400,187,411,1836,2040,4568,24020,14162,2126,4527,4756,6764
9001,32.78,1012.72,36.73,38706.41,400,214,532,1898,3387,5325,24337,14589,2769,5069,4381,6488
