timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.38,1011.39,38.44,22671.08,1856,491,18672,2447,43934,4929,57330,9164,57330,8702,19279,2212
1000,32.38,1011.39,38.46,22525.29,1306,408,9651,1790,39190,4633,57330,9895,57330,10334,4145,1027
2000,32.38,1011.39,38.46,22405.22,905,324,4607,1206,33432,4232,57330,10256,57330,11606,1493,590
3000,32.39,1011.39,38.48,22549.45,958,331,4160,1130,28599,3835,57330,10064,57330,10582,2036,678
4000,32.39,1011.39,38.48,22622.27,2046,468,6935,1315,28169,3760,57330,8736,57330,7306,2766,771
5000,32.4,1011.39,38.49,22622.27,3706,610,13282,2032,28987,3875,57330,7464,47544,5927,1990,649
6001,32.4,1011.39,38.5,22286.42,4351,738,22766,2653,29643,3880,57330,6940,34268,5059,2371,659
7001,32.4,1011.39,38.52,21846.26,7665,1026,26598,2928,28459,3745,54466,6624,32448,4828,4339,886
8001,32.4,1011.38,38.52,21445.02,14454,1639,16604,2323,27453,3585,52019,6488,39578,5340,4167,874
9001,32.41,1011.4,38.55,21314.52,21746,2242,8852,1621,28555,3775,57330,6970,46351,5826,5232,991
