timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.84,34.25,41007.64,400,2364,525,2995,400,2240,400,993,587,2577,400,2521
1000,31.84,34.25,41087.73,400,2325,553,3059,400,1993,400,973,595,2593,400,2591
2000,31.84,34.25,41087.73,400,2267,559,3055,400,1940,400,921,589,2597,400,2625
3000,31.85,34.23,40848.39,400,2217,549,3055,400,2018,400,887,569,2593,407,2644
4000,31.85,34.22,40927.86,400,2101,546,3041,400,2249,400,863,528,2535,413,2688
5000,31.85,34.22,40967.71,400,1946,519,2988,400,2445,400,848,468,2503,429,2671
6001,31.85,34.22,41168.14,400,1840,493,2976,455,2667,400,890,436,2438,419,2653
7001,31.85,34.22,41452.05,400,1822,477,2958,593,2791,400,930,400,2387,410,2669
8001,31.85,34.21,41452.05,400,1845,452,2948,678,2898,400,1033,400,2397,407,2662
9001,31.86,34.21,41822.89,400,1856,428,2900,682,2921,400,1142,400,2378,400,2632
