timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.63,1013.88,31.16,34150.92,400,56,400,1048,400,2214,1520,6428,418,3118,400,365
1000,32.63,1013.88,31.18,34945.12,400,56,400,1045,400,2168,1571,6543,428,3284,400,357
2000,32.63,1013.89,31.18,35445.59,400,50,400,1021,400,2154,1632,6594,411,3183,400,345
3000,32.63,1013.88,31.19,35807.58,400,45,400,1029,400,2129,1677,6674,408,3218,400,349
4000,32.63,1013.88,31.19,36301.9,400,44,400,1031,400,2113,1748,6619,400,3048,400,349
5000,32.63,1013.88,31.19,36649.74,400,41,400,1017,400,2120,1797,6754,400,3052,400,350
6001,32.63,1013.88,31.2,36874.58,400,32,400,1021,400,2094,1865,6844,400,3022,400,337
7001,32.63,1013.87,31.19,36939.33,400,30,400,1003,400,2090,1903,6915,400,3025,400,333
8001,32.63,1013.87,31.19,36842.29,400,31,400,1009,400,2117,1929,6995,400,2981,400,332
9001,32.63,1013.86,31.18,37069.51,400,28,400,998,400,2078,1936,7055,400,2898,400,319
