timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.72,1014.14,32.76,33740.13,6066,5194,4781,4377,8788,6558,8018,6719,4904,7025,1344,3153
1000,32.73,1014.13,32.78,33181.35,7734,5836,6252,4929,7809,6288,7925,6749,4825,6960,1585,3524
2000,32.73,1014.13,32.79,32793.43,9813,6609,7705,5470,7445,6167,7462,6624,4886,7035,1826,3825
3000,32.73,1014.13,32.8,32339.72,11597,7622,8800,5836,7392,6268,7340,6558,4749,6950,1815,3785
4000,32.73,1014.12,32.8,32439.45,14771,8882,9408,6087,7474,6207,7149,6478,4342,6664,1061,2965
5000,32.73,1014.11,32.8,32215.91,17059,9873,9923,6378,7641,6278,4082,5144,3669,6228,466,2417
6001,32.73,1014.12,32.79,32314.88,15957,9513,10421,6493,8174,6433,2894,4542,3159,5997,400,1953
7001,32.73,1014.12,32.81,32389.51,9993,6940,10862,6719,8522,6543,4148,5440,3829,6338,400,1524
8001,32.73,1014.18,32.79,32464.48,5389,5440,11626,7045,8516,6513,7114,6669,4661,6814,400,1319
9001,32.73,1014.18,32.81,32240.59,4312,4919,14978,8207,8574,6548,9686,7588,6228,7408,400,1247
