timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.19,33.63,40611.82,400,997,400,265,400,556,844,3760,678,2914,400,1612
1000,32.19,33.63,40967.71,400,998,400,259,400,547,861,3710,685,2992,400,1568
2000,32.19,33.62,40967.71,400,990,400,250,400,561,879,3750,673,2981,400,1519
3000,32.19,33.62,41087.73,400,988,400,245,400,562,906,3775,642,2918,400,1471
4000,32.2,33.62,41452.05,400,999,400,234,400,609,929,3825,628,2902,400,1441
5001,32.2,33.62,41289.34,400,1005,400,228,400,640,999,3855,610,2932,400,1374
6001,32.2,33.61,41411.25,400,980,400,227,400,661,1035,4031,607,2886,400,1379
7001,32.21,33.61,41616.05,400,982,400,221,400,674,1048,3951,604,2884,400,1331
8001,32.21,33.6,41533.89,400,953,400,214,400,704,1042,3895,606,2905,400,1309
9001,32.21,33.6,41698.54,400,967,400,208,400,720,1084,4016,595,2907,400,1325
