timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.56,1011.37,36.92,29238.39,4023,921,29583,4457,9315,1983,9008,2279,14730,2821,7033,1081
1000,33.56,1011.39,36.91,29401.84,3799,901,23800,3740,8632,1889,9564,2401,11221,2468,7902,1181
2000,33.56,1011.39,36.89,29442.99,3159,802,19540,3103,8846,1903,10201,2494,9825,2341,9605,1342
3000,33.57,1011.38,36.88,29608.75,2303,667,16384,2907,9205,1930,9813,2369,10699,2459,10114,1469
4000,33.57,1011.37,36.87,29713.3,1586,524,14551,2724,9541,1988,9616,2355,10074,2330,9147,1418
5000,33.57,1011.37,36.85,29903.36,1398,491,12648,2683,9558,1970,9894,2357,8649,2140,7670,1267
6001,33.58,1011.36,36.84,30247.32,1988,596,12593,2627,9738,2002,9622,2383,8053,2046,6223,1168
7001,33.58,1011.35,36.82,30532.66,5134,1064,13613,2688,10196,2083,9605,2353,6894,1845,4616,1056
8001,33.58,1011.38,36.79,30868.68,10022,1623,16673,2861,10607,2087,8672,2175,5400,1639,3412,869
9001,33.59,1011.37,36.79,31281.78,11823,2004,18396,2965,10537,2108,6755,1882,6107,1743,2278,730
