timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.53,1011.42,36.89,29713.3,913,372,22628,3183,20450,3006,11487,2778,15102,2773,1205,345
1000,33.53,1011.41,36.92,29442.99,1000,370,23979,3394,20285,2997,12717,2875,16329,2810,1071,316
2000,33.53,1011.4,36.94,29096.85,1327,422,32239,4312,21098,3055,15460,3133,17652,2928,813,256
3000,33.54,1011.39,36.91,29036.61,1713,488,39519,4919,21277,3108,15860,3073,17955,2965,772,248
4000,33.54,1011.41,36.93,29016.58,2484,583,45575,5400,19913,2944,13972,2925,17680,2951,1054,268
5000,33.54,1011.4,36.94,29116.99,3321,745,48350,5606,17556,2801,11730,2754,17307,2958,1442,332
6001,33.55,1011.39,36.94,29137.15,3507,796,49394,5711,14950,2625,11603,2722,16880,2881,2027,437
7001,33.55,1011.39,36.93,29056.66,3726,854,47872,5681,12428,2468,11632,2722,14785,2754,3399,568
8001,33.55,1011.38,36.93,29157.34,3878,890,45396,5545,11290,2318,10543,2547,14909,2784,4585,791
9001,33.56,1011.38,36.93,29218.09,3861,893,39310,5024,10352,2150,9205,2290,14937,2778,5852,963
