timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.63,1014.13,32.75,62165.87,400,1082,549,1566,1896,2895,22215,12349,50736,24968,17776,12338
1000,32.63,1014.14,32.73,62675.71,400,1224,587,1591,1798,2828,21222,12135,49692,24202,18203,12316
2000,32.63,1014.14,32.74,62957.35,617,2011,551,1538,1504,2609,21015,11978,48708,23958,14840,11235
3000,32.63,1014.14,32.72,62910.23,1681,2872,507,1501,1321,2558,20822,11843,47216,23330,13200,10908
4000,32.63,1014.14,32.72,63051.79,3063,3961,507,1517,1541,2685,21126,11877,46798,23470,12359,10717
5000,32.63,1014.16,32.72,62675.71,3615,4382,535,1508,2036,2995,21195,11843,45515,22528,11603,10503
6001,32.63,1014.16,32.72,62074.06,3053,3755,576,1540,2950,3539,21236,12068,44769,23261,10780,9997
7001,32.63,1014.15,32.72,61304.5,2626,3484,616,1556,3272,3690,20946,11967,45336,22563,10028,9603
8001,32.63,1014.15,32.74,60728.77,2126,3153,652,1651,2811,3484,20257,11719,45008,22807,10514,9952
9001,32.63,1014.15,32.74,59992.01,1579,2794,677,1651,2290,3052,19306,11302,44769,22738,11452,10537
