timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.71,1012.71,37.45,20911.57,3655,3239,13572,8443,4742,6273,4482,5129,10966,8849,6993,7295
1000,32.71,1012.7,37.45,20404.02,1870,2547,13241,8432,6246,6779,4766,5385,11533,8995,4619,6222
2000,32.71,1012.72,37.48,19920.52,1087,2145,11562,7768,7873,7486,5284,5701,11412,9119,4033,5987
3000,32.71,1012.72,37.48,19696.49,1132,2115,10555,7050,8979,8342,6130,5927,11753,9288,4099,5927
4000,32.72,1012.72,37.51,19369.74,1808,2415,8991,6604,9721,8972,7363,6433,13200,9940,3674,5746
5000,32.72,1012.71,37.49,19192.85,1599,2177,6170,5666,10369,9434,8667,6950,15157,10650,3107,5375
6001,32.72,1012.71,37.51,19070.94,600,1524,4371,4999,9280,8364,9906,7486,17170,11359,2150,4823
7001,32.73,1012.71,37.5,19441.41,400,1126,3790,4718,7248,6960,11180,8601,20753,12800,2582,5074
8001,32.73,1012.71,37.49,20443.72,400,918,3571,4437,6692,6945,16990,11089,26115,14477,3929,5806
9001,32.73,1012.76,37.45,22333.79,400,733,2965,4036,6622,6844,26984,14578,25964,14398,4582,6177
