timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.96,36.06,23018.71,57330,39818,19968,12124,2899,5260,17514,13452,57330,51565,57330,50972
1000,31.96,36.05,23481.65,57330,41038,24158,13644,2244,4803,17569,13362,57330,50798,57330,50937
2000,31.96,36.03,24362.59,57330,42397,27618,15051,1948,4608,17528,13205,57330,50414,57330,50414
3000,31.96,35.99,25407.1,57330,43757,32627,15749,2020,4537,16797,13081,57330,49543,57330,50240
4000,31.96,35.96,26411.88,57330,44802,36893,18241,2467,4768,16315,13002,57330,49369,57330,50240
5000,31.96,35.91,27250.06,57330,45290,40085,19670,3468,5260,15653,12687,57330,48253,57330,49578
6001,31.97,35.88,28068.09,57330,45534,42144,21064,4643,5992,16122,12923,57330,47870,57330,50066
7001,31.97,35.83,28390.06,57330,45778,42711,22284,7016,6789,17142,13374,57330,47242,57330,51077
8001,31.97,35.81,28739.11,57330,46162,42562,21727,9385,8072,18410,13587,57330,47173,57330,51425
9001,31.97,35.78,28778.42,57330,44593,40951,21239,11267,9355,19210,13723,57330,46894,57330,52715
