timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.41,1011.39,38.56,21292.93,30777,2907,5725,1277,33253,4176,57330,7847,51781,6142,9269,1247
1000,32.42,1011.39,38.58,21554.99,37370,3439,6333,1305,35013,4227,57330,7982,54824,6353,10931,1457
2000,32.42,1011.39,38.55,22122.21,34984,3419,6367,1301,33343,4171,57330,7971,57330,6729,10503,1450
3000,32.42,1011.39,38.54,22646.65,27494,2997,2413,904,29046,3885,57330,8027,57330,7802,10190,1501
4000,32.43,1011.38,38.51,22968.4,17748,2295,967,571,25192,3249,57330,7734,57330,8837,12359,1709
5000,32.43,1011.42,38.49,23377.17,9043,1487,1250,575,20877,2868,56375,6734,57330,9817,17624,2064
6001,32.43,1011.42,38.49,23481.65,5001,1126,802,476,14495,2436,57330,6930,57330,10773,19306,2214
7001,32.44,1011.41,38.47,23757.32,3669,938,836,456,9744,1886,57330,7622,57330,11460,12924,1859
8001,32.44,1011.4,38.47,23677.1,2788,786,2359,612,7404,1561,57330,7622,57330,11674,4172,1034
9001,32.45,1011.41,38.48,23838.08,1845,624,3819,812,5748,1320,57330,7532,57330,11651,1551,594
