timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.35,1005.12,38.69,183342.92,400,9,400,3,400,11,400,10,400,13,400,9
1000,31.35,1005.13,38.69,184753.25,400,10,400,6,400,6,400,9,400,7,400,13
2000,31.34,1005.13,38.71,184348.09,400,7,400,7,400,7,400,7,400,3,400,10
3000,31.34,1005.11,38.72,184348.09,400,7,400,4,400,9,400,9,400,10,400,14
4000,31.33,1005.11,38.71,185160.19,400,2,400,9,400,5,400,4,400,0,400,11
5000,31.33,1005.11,38.71,184753.25,400,10,400,4,400,5,400,9,400,5,400,10
6001,31.33,1005.12,38.71,185160.19,400,11,400,2,400,2,400,6,400,6,400,12
7001,31.33,1005.11,38.73,185364.34,400,5,400,6,400,6,400,4,400,5,400,8
8001,31.34,1005.13,38.73,184956.5,400,3,400,3,400,2,400,8,400,0,400,8
9001,31.35,1005.11,38.73,184348.09,400,7,400,4,400,9,400,9,400,4,400,14
