timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.26,1005.1,38.45,157716.26,400,1,400,12,400,9,401,59,400,25,400,5
1000,32.26,1005.1,38.49,158908.82,400,0,400,12,400,6,400,54,400,24,400,5
2000,32.27,1005.13,38.5,158459.5,400,0,400,13,400,7,415,62,400,30,400,12
3000,32.27,1005.12,38.52,158161.37,400,1,400,12,400,6,409,58,400,22,400,14
4000,32.27,1005.12,38.55,158310.29,400,1,400,14,401,9,409,65,400,23,400,13
5000,32.27,1005.12,38.56,157864.35,400,0,403,14,403,13,400,61,400,19,400,8
6001,32.27,1005.11,38.58,158459.5,400,3,400,18,400,11,404,58,400,21,400,12
7001,32.28,1005.11,38.6,157420.91,400,0,400,19,407,8,408,59,401,22,400,7
8001,32.28,1005.11,38.6,157716.26,406,0,400,12,404,6,400,57,400,17,400,14
9001,32.28,1005.11,38.62,157864.35,404,2,400,15,401,9,410,63,401,17,400,13
