timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.8,1012.71,36.16,54401.43,400,336,718,2113,4138,5746,13903,11122,24089,14398,9599,9603
1000,32.8,1012.7,36.15,54331.11,543,455,474,1815,4359,5972,11852,10458,24516,14556,10311,10256
2000,32.8,1012.7,36.13,52335.46,661,531,400,1600,4550,6102,11528,10424,23469,14511,9107,9344
3000,32.81,1012.7,36.13,49646.44,400,472,400,1429,4680,6172,11458,10256,22931,14218,7618,8466
4000,32.81,1012.7,36.16,47326.59,400,383,400,1390,4734,6142,11858,10605,22408,14274,8082,8635
5000,32.81,1012.69,36.19,46593.33,400,346,535,1621,4445,5942,13089,10920,21608,13970,8753,9220
6001,32.81,1012.71,36.23,47406.66,400,353,832,1940,4212,5751,15529,11843,21208,14015,7439,8488
7001,32.82,1012.71,36.23,48895.65,400,308,1304,2210,4474,5952,17886,12574,20147,13565,5423,7065
8001,32.82,1012.71,36.22,49268.19,400,281,1777,2533,4913,6253,18727,12833,19513,13340,4597,6789
9001,32.82,1012.71,36.22,50450.91,400,254,2499,2810,6095,6724,17459,12372,18603,13250,4774,6920
