timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.1,1012.58,35.56,9872.19,634,200,691,533,2177,1718,4388,2337,12483,5721,1908,1972
1000,33.1,1012.58,35.55,10080.95,642,213,698,531,2175,1746,4356,2314,12662,5776,1948,2020
2000,33.1,1012.58,35.53,10411.19,642,219,703,529,2146,1780,4263,2327,12607,5756,1985,2062
3000,33.1,1012.57,35.51,10752.77,639,227,692,519,2180,1762,4094,2304,12621,5751,2002,2182
4000,33.1,1012.57,35.52,11129.32,642,237,706,521,2202,1799,4091,2265,12455,5801,2024,2193
5000,33.1,1012.56,35.48,11395.35,643,243,708,524,2258,1796,4077,2265,12180,5766,2065,2279
6001,33.1,1012.57,35.48,11584.15,638,250,718,516,2251,1822,4111,2288,12152,5781,2067,2341
7001,33.1,1012.56,35.49,11661.44,638,258,725,523,2251,1833,4202,2290,12042,5856,2114,2387
8001,33.11,1012.56,35.48,11734.52,648,274,723,515,2266,1820,4180,2314,12097,5851,2143,2424
9001,33.11,1012.55,35.48,11780.56,644,291,730,506,2251,1838,4214,2320,11973,5806,2207,2480
