timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.99,1012.64,35.79,55810.0,405,5,418,4,409,6,402,13,400,8,400,6
1000,32.99,1012.65,35.76,56561.01,400,0,416,1,402,4,400,6,400,4,404,5
2000,32.99,1012.67,35.74,57607.54,403,6,428,10,411,8,400,10,404,11,406,1
3000,33.0,1012.67,35.73,58652.57,406,6,420,6,400,0,400,8,409,8,405,0
4000,33.0,1012.67,35.7,59314.73,402,3,426,3,411,3,403,12,408,6,410,5
5000,33.0,1012.66,35.69,60249.99,415,4,412,11,406,4,404,13,402,2,400,7
6001,33.01,1012.65,35.69,61170.67,412,5,420,8,403,3,416,17,404,4,400,2
7001,33.01,1012.65,35.66,62119.93,420,1,413,4,403,3,404,10,401,2,409,3
8001,33.01,1012.64,35.65,62957.35,426,4,427,13,409,0,400,10,411,9,400,2
9001,33.01,1012.67,35.66,63817.65,416,5,416,8,400,5,404,4,413,5,402,7
