timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.83,1011.44,38.12,25133.91,4455,1014,41667,5229,34566,4568,56763,6834,25192,3770,1073,264
1000,32.83,1011.46,38.12,25224.31,4290,961,22793,3434,24668,3554,48350,6243,29375,4412,1731,356
2000,32.84,1011.46,38.12,25315.38,6049,1145,18644,3018,23290,3324,45277,5977,36565,4909,3235,499
3000,32.84,1011.45,38.1,25224.31,9078,1422,28808,4437,23028,3279,41726,5826,38444,5099,4396,681
4000,32.85,1011.44,38.11,25133.91,10665,1713,45724,5505,22311,3208,44710,6022,42681,5340,8024,990
5000,32.85,1011.43,38.11,24969.83,11151,1785,53929,6062,23510,3364,51661,6528,43009,5500,11423,1326
6001,32.85,1011.45,38.12,24940.23,12331,1933,54406,6072,26005,3735,57330,7015,45008,5550,11244,1392
7001,32.86,1011.45,38.12,24999.5,13227,2043,48081,5691,28659,4121,57330,7869,36177,4989,10520,1330
8001,32.86,1011.45,38.13,24837.17,12511,2013,45187,5490,33969,4397,57330,8455,27011,4216,9524,1294
9001,32.87,1011.43,38.15,24807.88,9385,1607,47067,5681,38385,4838,57330,8297,24902,3835,6477,1097
