timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.98,34.07,37465.61,400,1866,400,1153,400,1570,653,2974,657,2844,400,2203
1000,31.99,34.06,37565.97,400,1847,400,1182,400,1582,602,2965,652,2784,400,2198
2000,31.99,34.06,37633.17,400,1852,400,1225,400,1517,547,2842,636,2761,400,2193
3000,31.99,34.05,37904.4,400,1868,400,1253,400,1478,484,2766,628,2801,400,2233
4000,31.99,34.05,37836.22,400,1868,400,1268,400,1331,440,2711,598,2748,400,2219
5000,31.99,34.03,38075.91,400,1928,400,1283,400,1229,400,2632,580,2759,400,2254
6001,32.0,34.03,38144.95,400,1898,400,1315,400,1169,400,2616,569,2713,400,2260
7001,32.0,34.04,38214.24,400,1990,400,1286,400,1128,400,2600,554,2718,400,2290
8001,32.0,34.03,38388.57,400,2011,400,1269,400,1075,400,2574,548,2731,400,2337
9001,32.0,34.01,38388.57,400,2039,400,1242,400,1055,433,2586,543,2720,400,2376
