timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.42,1005.14,38.4,182546.65,400,10,400,12,400,9,400,6,400,8,400,6
1000,31.42,1005.13,38.39,181365.12,400,4,400,5,400,9,400,2,400,6,400,9
2000,31.43,1005.12,38.39,183342.92,400,1,400,3,400,6,400,7,400,9,400,5
3000,31.44,1005.14,38.4,183342.92,400,5,400,7,400,7,400,4,400,8,400,5
4000,31.44,1005.13,38.39,182546.65,400,7,400,3,400,0,400,3,400,3,400,8
5000,31.45,1005.12,38.37,184550.45,400,5,400,5,400,1,400,0,400,6,400,4
6001,31.45,1005.12,38.38,183342.92,400,7,400,2,400,7,400,1,400,5,400,3
7001,31.46,1005.13,38.37,182943.92,400,5,400,7,400,6,400,4,400,5,400,4
8001,31.46,1005.13,38.36,182546.65,400,9,400,0,400,7,400,13,400,7,400,12
9001,31.46,1005.13,38.35,184348.09,400,8,400,8,400,9,400,4,400,7,400,5
