timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.3,1011.4,37.79,33713.1,21126,2572,18576,1559,18383,1596,57330,6097,9414,1891,2396,685
1000,32.3,1011.4,37.84,30823.45,14123,2163,25950,2360,26226,2339,54168,5821,9599,1884,2039,594
2000,32.31,1011.42,37.93,29157.34,11817,1995,38713,3098,34357,2944,48559,5475,13517,2265,1792,541
3000,32.31,1011.41,37.99,28105.59,10004,1695,40026,3650,40264,3449,46142,5355,18796,2616,1435,470
4000,32.32,1011.4,38.05,27589.56,8336,1466,25702,2768,42950,3926,56286,5997,20822,2784,1262,423
5000,32.32,1011.39,38.11,27338.59,6309,1225,26557,2861,46172,4357,57330,7149,19857,2692,1186,399
6001,32.32,1011.39,38.15,27285.4,3974,992,40801,3875,48021,4512,57330,8488,22380,2856,953,337
7001,32.33,1011.4,38.18,27285.4,2234,725,37430,3715,48499,4788,57330,9378,27990,3459,925,307
8001,32.33,1011.39,38.22,27535.4,1723,612,22628,2731,47723,4758,57330,9772,36237,3996,1344,350
9001,32.34,1011.39,38.25,27481.44,1794,603,9541,1771,47186,4788,57330,10019,46112,4843,2553,478
