timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.43,35.23,31971.11,37042,33090,24516,16638,974,3055,2904,5350,30299,28175,33462,29674
1000,32.43,35.21,32314.88,36893,32567,24723,16199,717,2794,2754,5224,32328,28350,33492,29883
2000,32.43,35.17,32590.22,37281,32428,24558,16916,655,2699,2204,4798,32179,28803,34596,30232
3000,32.43,35.16,32539.81,37370,32811,23965,16053,980,2974,1855,4417,32179,28907,35491,30232
4000,32.43,35.15,32691.5,36147,32533,23083,15951,2187,4322,1842,4322,31254,28489,34596,29709
5001,32.43,35.13,32870.28,34954,31940,22876,16064,4570,5922,1952,4487,32865,29291,31791,28663
6001,32.44,35.13,32870.28,33223,31278,22490,16053,7728,7396,1786,4186,35700,30790,29762,27757
7001,32.44,35.11,32870.28,32090,30929,22476,15827,9628,8792,1624,3815,39310,32079,28431,26990
8001,32.44,35.12,32767.89,31493,30824,22504,15839,10190,9310,1451,3549,40831,33021,27894,27025
9001,32.44,35.11,32640.78,31344,30894,23166,15985,7850,7385,1276,3339,40831,32637,27590,26955
