timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.14,1012.57,34.63,15207.18,499,729,675,1127,3036,3429,16122,8151,17845,10762,2970,5295
1000,33.14,1012.57,34.63,15556.11,483,721,664,1117,3051,3439,16701,8364,17583,10953,2901,5134
2000,33.14,1012.57,34.64,15885.33,474,709,662,1100,3039,3394,17349,8522,17266,10571,2904,5164
3000,33.14,1012.57,34.63,16253.88,459,675,657,1106,2977,3354,17680,8668,16866,10841,2838,5134
4000,33.14,1012.57,34.63,16522.22,464,660,639,1077,3034,3379,18134,8871,16825,10908,2793,5039
5001,33.14,1012.57,34.63,16746.02,449,677,641,1073,3019,3359,18314,8972,16701,10852,2759,5004
6001,33.14,1012.57,34.63,16921.29,448,650,624,1058,2945,3364,18713,9040,16977,10818,2710,5029
7001,33.14,1012.58,34.63,16975.96,425,640,606,1055,2928,3379,18686,9152,16908,10762,2666,4888
8001,33.14,1012.57,34.61,17170.13,416,608,592,1024,2904,3324,18920,9254,17238,10875,2631,4909
9001,33.14,1012.58,34.61,17542.76,411,597,588,1015,2864,3369,18300,9130,17459,10942,2612,4843
