timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.04,1025.07,30.54,140926.74,405,41,406,7,408,8,409,22,409,27,404,29
1000,33.04,1025.07,30.53,141997.97,415,36,409,8,404,0,406,26,402,26,409,28
2000,33.04,1025.07,30.55,142600.16,411,31,402,6,404,2,403,26,413,22,417,27
3000,33.04,1025.07,30.54,142118.0,422,41,407,9,405,5,408,29,409,23,410,28
4000,33.04,1025.07,30.55,143451.87,412,33,409,2,405,7,406,21,407,20,404,26
5001,33.04,1025.07,30.54,143574.37,419,34,400,4,404,5,406,23,418,26,401,29
6001,33.05,1025.07,30.53,144190.04,412,36,415,4,409,3,410,25,410,28,401,27
7001,33.05,1025.07,30.53,144190.04,412,41,406,6,415,6,408,21,410,25,402,25
8001,33.05,1025.07,30.54,144561.98,416,42,409,5,403,7,404,24,412,26,402,25
9001,33.05,1025.07,30.54,144935.85,412,39,411,4,405,8,407,31,412,31,404,31
