timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.26,33.51,40690.37,400,880,400,205,400,874,1205,4287,435,2711,400,1292
1000,32.26,33.51,40611.82,400,837,400,204,400,853,1196,4312,440,2692,400,1301
2000,32.26,33.51,40455.62,400,851,400,197,400,813,1185,4272,469,2738,400,1317
3000,32.26,33.51,40611.82,400,836,400,184,400,768,1178,4247,509,2810,400,1319
4000,32.26,33.51,40611.82,400,829,400,177,400,729,1107,4237,545,2844,400,1353
5000,32.26,33.5,40611.82,400,802,400,177,400,684,1050,4121,563,2856,400,1358
6001,32.26,33.49,41047.64,400,798,400,169,400,670,1004,4211,557,2851,400,1372
7001,32.27,33.49,40967.71,400,764,400,171,400,634,977,4141,556,2872,400,1376
8001,32.27,33.49,41047.64,400,777,400,165,400,627,972,4186,545,2851,400,1446
9001,32.27,33.47,41168.14,400,759,400,178,400,602,947,4091,560,2865,400,1466
