timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.95,34.13,37972.81,400,1308,400,1713,540,2761,1967,4728,672,2778,400,1314
1000,31.95,34.13,37870.28,400,1247,400,1665,561,2805,2000,4768,663,2748,400,1295
2000,31.95,34.13,37870.28,400,1194,400,1623,567,2819,2065,4863,659,2814,400,1302
3000,31.95,34.13,37904.4,400,1149,400,1561,550,2773,2192,5024,666,2810,400,1289
4000,31.96,34.12,38179.56,400,1122,400,1515,523,2764,2369,5159,670,2771,400,1245
5001,31.96,34.1,38214.24,400,1089,400,1448,479,2711,2457,5209,682,2819,400,1235
6001,31.96,34.11,38283.78,400,1114,400,1395,403,2625,2494,5305,677,2856,400,1224
7001,31.96,34.1,38353.58,400,1140,400,1337,400,2561,2357,5124,681,2798,400,1223
8001,31.96,34.11,38214.24,400,1210,400,1336,400,2505,2084,4969,664,2794,400,1279
9001,31.96,34.11,38248.98,400,1247,400,1390,400,2362,1798,4698,652,2759,400,1322
