timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.65,1014.06,32.65,42158.14,400,165,400,242,400,395,400,1090,400,2360,400,113
1000,32.3,1014.05,35.43,5045.14,400,171,400,258,400,415,400,1096,400,2371,400,108
2000,32.1,1014.02,35.36,5998.75,400,175,400,291,400,441,400,1109,400,2408,400,110
3000,31.98,1014.01,35.23,6799.91,400,175,400,312,400,462,400,1126,400,2417,400,117
4000,31.9,1014.05,35.08,7436.31,400,186,400,328,400,474,400,1135,400,2457,400,113
5000,31.86,1014.03,34.95,7997.69,400,184,400,354,400,513,400,1139,400,2420,400,116
6001,31.83,1014.01,34.83,8469.14,400,188,400,383,400,533,400,1140,400,2420,400,119
7001,31.82,1013.99,34.7,8870.25,400,187,400,388,400,545,400,1147,400,2415,400,114
8001,31.81,1014.0,34.59,9205.02,400,185,400,419,400,577,400,1166,400,2410,400,115
9001,31.82,1013.99,34.51,9488.15,400,185,400,417,400,610,400,1208,400,2438,400,120
