timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.42,1013.89,31.91,24984.66,400,20,400,848,437,2224,2315,6523,586,3790,400,426
1000,32.42,1013.88,31.9,26116.78,400,18,400,837,435,2240,2418,6594,550,3665,400,425
2000,32.42,1013.89,31.88,27662.12,400,13,400,839,426,2212,2440,6644,512,3479,400,421
3000,32.42,1013.89,31.86,29036.61,400,5,400,863,413,2221,2477,6704,475,3439,400,425
4000,32.43,1013.88,31.83,30621.55,400,7,400,825,403,2217,2499,6709,447,3354,400,415
5000,32.43,1013.94,31.79,32142.08,400,5,400,822,400,2198,2445,6714,416,3284,400,407
6001,32.43,1013.94,31.78,33713.1,400,0,400,792,400,2170,2398,6674,400,3098,400,416
7001,32.43,1013.93,31.77,35061.6,400,0,400,809,400,2196,2379,6699,400,3018,400,413
8001,32.43,1013.94,31.73,36427.62,400,1,400,795,400,2244,2278,6644,400,2978,400,405
9001,32.43,1013.94,31.71,37399.01,400,0,400,812,400,2210,2063,6523,400,2997,400,415
