timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.25,1024.76,29.32,146450.85,400,28,400,28,400,22,400,5,400,5,400,14
1000,33.25,1024.76,29.32,145942.34,400,34,400,33,400,27,400,9,400,12,400,9
2000,33.25,1024.76,29.32,146069.14,400,35,400,38,400,24,400,5,400,6,400,8
3000,33.25,1024.76,29.32,145689.41,400,34,400,38,400,26,400,7,400,15,400,9
4000,33.25,1024.76,29.32,145437.35,400,34,400,36,400,21,400,9,400,16,400,15
5000,33.25,1024.76,29.32,144811.01,400,32,400,30,400,27,400,8,400,14,400,14
6001,33.25,1024.76,29.34,144437.79,400,29,400,36,400,24,400,10,400,14,400,8
7001,33.25,1024.77,29.33,144437.79,400,33,400,36,400,22,400,11,400,13,400,9
8001,33.25,1024.76,29.32,144437.79,400,32,400,42,400,25,400,11,400,15,400,7
9001,33.26,1024.78,29.34,143943.14,400,28,400,35,400,17,400,6,400,12,400,3
