timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.28,1011.4,37.54,26815.87,3792,819,31553,4247,12483,2429,10433,2614,26846,4502,13117,1746
1000,33.29,1011.4,37.54,26612.34,3699,810,32000,4237,10688,2177,9309,2441,24654,4206,16908,2073
2000,33.29,1011.4,37.56,26953.3,3733,843,32776,4392,9228,1891,9049,2390,22242,3815,20161,2314
3000,33.3,1011.4,37.56,27250.06,4678,986,29882,4211,7815,1706,8597,2307,19692,3469,22725,2549
4000,33.3,1011.41,37.54,27535.4,8400,1311,23758,3384,7277,1630,9292,2408,17156,3108,24420,2683
5000,33.3,1011.41,37.53,28068.09,12152,1900,16122,2715,7815,1683,10728,2584,17666,3168,26308,2847
6001,33.31,1011.4,37.52,28739.11,18300,2401,10236,2212,8875,1884,12193,2835,19017,3259,27411,2960
7001,33.31,1011.39,37.49,29157.34,20822,2627,8782,2037,10230,2067,15074,2953,20175,3439,27976,3029
8001,33.31,1011.39,37.46,29882.12,20946,2664,8394,1988,11678,2242,17431,3163,19072,3299,27880,3001
9001,33.32,1011.39,37.44,30160.59,22449,2833,9663,2157,13792,2417,16591,3052,19058,3239,26198,2907
