timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.42,35.15,41208.46,893,3394,1620,5104,3365,6709,958,2826,825,2960,1041,4492
1000,31.42,35.15,41289.34,1042,3444,1681,5209,3166,6609,668,2558,951,3083,1063,4532
2000,31.43,35.15,41087.73,1124,3635,1740,5245,2862,6458,410,2228,1091,3274,1151,4743
3000,31.43,35.14,41289.34,1122,3595,1754,5275,2361,6137,400,1859,1138,3374,1232,4788
4000,31.43,35.14,41127.89,1033,3559,1741,5310,1934,5846,400,1589,1120,3259,1286,4763
5000,31.44,35.13,41411.25,858,3284,1745,5280,1724,5500,400,1360,1095,3158,1371,4873
6001,31.44,35.11,41208.46,766,3027,1703,5199,1633,5455,400,1302,1088,3138,1396,4944
7001,31.44,35.11,41289.34,696,2941,1628,5154,1775,5631,400,1317,1056,3229,1410,4863
8001,31.44,35.09,41574.93,679,2902,1557,5039,1933,5871,400,1392,1108,3188,1372,4873
9001,31.44,35.1,41370.53,676,2893,1465,4939,1837,5631,400,1476,1168,3344,1381,5004
