timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.24,1005.11,39.92,75579.96,400,8,400,1,404,9,417,10,409,4,407,9
1000,31.26,1005.11,39.87,76683.07,411,9,407,9,400,11,412,9,406,2,409,7
2000,31.27,1005.09,39.84,77389.01,410,10,403,4,401,8,412,8,409,4,407,3
3000,31.29,1005.09,39.81,78108.08,411,10,400,3,406,8,400,7,408,1,413,11
4000,31.3,1005.1,39.8,79212.08,411,9,400,4,400,4,400,5,412,5,422,10
5000,31.31,1005.08,39.75,80118.01,412,8,400,6,412,6,400,0,413,8,412,5
6001,31.32,1005.09,39.73,80966.85,415,12,400,4,405,10,412,10,432,12,418,7
7001,31.33,1005.07,39.73,81754.27,419,6,407,5,407,2,422,6,416,6,406,5
8001,31.34,1005.08,39.7,82801.12,414,7,403,0,415,7,406,2,411,8,411,16
9001,31.35,1005.07,39.69,82801.12,426,10,403,3,411,9,401,6,412,5,400,11
