timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,26.22,1015.15,44.47,11767.37,400,0,403,2,402,2,400,0,404,4,409,3
1000,26.26,1015.15,44.31,12675.79,408,1,401,0,407,2,405,3,402,1,414,4
2000,26.29,1015.15,44.18,13594.05,408,0,400,0,416,2,403,2,402,3,419,0
3000,26.33,1015.16,44.03,14394.76,400,3,407,3,413,3,412,4,404,5,402,6
4000,26.36,1015.17,43.91,15273.48,400,7,404,0,418,0,407,0,410,5,400,1
5000,26.38,1015.15,43.81,16129.15,400,3,411,5,415,7,408,3,405,3,400,6
6001,26.4,1015.15,43.72,17003.43,400,13,401,3,411,0,415,6,406,1,400,1
7001,26.43,1015.14,43.65,17765.19,400,3,403,3,418,4,409,4,415,0,400,0
8001,26.45,1015.14,43.59,18614.87,400,0,400,6,412,2,408,3,402,7,400,1
9001,26.46,1015.14,43.54,19549.92,400,0,400,0,408,4,407,2,406,0,403,4
