timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.66,1014.14,32.17,83046.52,3576,4638,400,551,1133,2309,10369,7385,27301,15715,4509,7055
1000,32.66,1014.14,32.18,83046.52,1720,3133,400,519,671,1928,9616,7005,30747,16188,4845,7396
2000,32.67,1014.14,32.2,82964.55,975,2674,400,493,448,1651,8580,6649,33372,17300,6130,8094
3000,32.67,1014.13,32.2,83293.37,461,2140,400,488,400,1397,7572,6343,35700,19147,5557,7779
4000,32.67,1014.13,32.22,84042.83,400,1639,400,490,400,1286,6993,6217,38623,20193,3979,6503
5000,32.67,1014.12,32.22,85322.35,400,1295,400,479,400,1224,6790,6187,41130,21901,3650,6453
6001,32.67,1014.11,32.21,86285.71,400,1145,400,460,400,1133,6680,6217,42800,21936,2985,5977
7001,32.67,1014.11,32.2,86910.16,400,975,400,440,400,1089,6014,5902,42830,21587,2300,5606
8001,32.67,1014.11,32.21,87271.06,400,864,400,465,400,1093,5250,5646,41488,21308,2197,5550
9001,32.67,1014.12,32.19,87726.43,400,821,400,526,400,1134,5261,5636,37609,19496,2857,5716
