timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.65,1011.44,38.0,28332.7,30568,4186,45336,4904,37878,4457,26060,4101,14592,2491,1604,490
1000,32.66,1011.44,38.01,28049.38,21305,3041,56017,5701,41219,4728,22656,3585,20602,2888,1344,438
2000,32.66,1011.43,38.04,27625.79,10381,2159,57330,6323,43516,5009,23841,3885,21870,3018,1098,373
3000,32.66,1011.43,38.05,27356.37,4403,1255,57330,6574,45903,5199,36774,5184,22628,3098,806,313
4000,32.67,1011.43,38.06,27338.59,2192,880,57330,6448,48320,5385,53839,6398,24847,3469,718,256
5000,32.67,1011.42,38.08,27303.11,1462,702,48081,5425,49961,5560,57330,7160,25592,3595,727,246
6001,32.67,1011.44,38.08,27109.6,1074,612,25661,3570,49901,5530,57330,8038,25854,3680,850,253
7001,32.68,1011.43,38.08,27391.99,970,563,15364,2667,48021,5435,57330,8488,25371,3595,1328,307
8001,32.68,1011.42,38.06,27625.79,887,534,11504,2399,46351,5355,57330,8567,24075,3389,1719,371
9001,32.68,1011.42,38.05,28105.59,1037,539,14178,2595,43397,5199,57330,7464,23290,3339,1777,389
