timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.55,1005.07,38.16,182546.65,446,25,463,22,448,16,404,19,463,27,431,20
1000,31.55,1005.08,38.32,179813.34,445,22,464,33,445,17,400,26,455,28,413,25
2000,31.55,1005.08,38.49,179813.34,443,23,457,33,448,24,418,23,458,24,403,21
3000,31.55,1005.07,38.63,179429.53,442,31,450,32,439,27,400,27,463,33,400,14
4000,31.55,1005.07,38.76,178477.15,426,32,440,34,428,21,400,27,450,28,400,14
5000,31.55,1005.08,38.85,177347.55,427,28,404,29,409,22,400,28,421,20,400,17
6001,31.55,1005.07,38.89,178099.02,423,27,400,29,400,19,400,23,410,34,400,15
7001,31.55,1005.07,38.88,180585.89,413,28,400,34,400,14,400,18,400,25,400,17
8001,31.55,1005.07,38.82,180392.13,400,22,400,29,400,15,400,25,400,29,400,16
9001,31.56,1005.08,38.75,182151.1,400,29,400,26,400,15,400,10,400,24,400,17
