timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.76,1024.91,29.58,206925.78,400,44,400,1,408,15,400,4,400,0,400,15
1000,33.76,1024.91,29.6,206796.34,400,47,400,9,400,9,400,4,400,6,400,14
2000,33.77,1024.91,29.59,206796.34,400,47,403,0,400,5,401,8,400,7,400,15
3000,33.77,1024.91,29.59,206796.34,400,48,400,2,400,4,400,6,400,10,400,17
4000,33.77,1024.91,29.59,206537.93,400,54,400,3,401,11,404,0,400,8,400,12
5000,33.77,1024.91,29.59,206537.93,400,45,400,5,402,9,405,8,400,9,400,14
6001,33.77,1024.92,29.6,206023.05,400,44,400,2,400,3,400,5,405,7,400,11
7001,33.77,1024.92,29.59,206151.53,400,46,400,7,400,8,402,6,402,13,400,12
8001,33.77,1024.91,29.6,206408.97,405,45,400,5,401,11,406,3,400,19,400,15
9001,33.77,1024.91,29.6,205383.05,400,39,406,8,402,11,402,10,400,11,400,12
