timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.36,1011.4,37.37,29629.6,21553,2861,27466,3951,14895,2507,8771,2210,8811,2214,6964,1332
1000,33.36,1011.43,37.36,29692.33,23772,3018,22628,3269,13861,2436,8753,2263,7277,1960,7172,1329
2000,33.36,1011.43,37.35,29504.93,24268,3098,22104,3163,15543,2558,9784,2461,4894,1676,4778,1171
3000,33.37,1011.42,37.36,29818.59,25399,3304,24847,3585,16839,2658,9113,2309,3397,1245,4234,1080
4000,33.37,1011.42,37.33,30203.89,27439,3720,25523,3660,16122,2600,8394,2187,2742,1141,4418,1066
5000,33.37,1011.42,37.31,30936.77,32985,4131,23304,3409,14261,2457,8082,2136,3240,1240,4754,1119
6001,33.38,1011.41,37.28,31634.58,36356,4542,17473,2819,11875,2279,8360,2129,4315,1413,7966,1329
7001,33.38,1011.44,37.22,33025.09,40384,4914,11377,2436,10277,2069,7972,2064,4013,1298,11649,1854
8001,33.38,1011.42,37.16,34800.6,42979,5149,10972,2325,8012,1709,7410,1976,3559,1203,14854,2097
9001,33.39,1011.42,37.09,36490.81,43397,5194,10752,2309,6124,1409,6425,1822,3157,1144,15143,2106
