timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.7,1024.89,29.41,50330.09,400,952,400,2745,400,1870,400,525,400,611,400,973
1000,33.7,1024.89,29.42,49239.33,400,922,400,2604,400,1940,400,665,400,681,400,974
2000,33.7,1024.89,29.42,47353.25,400,863,400,2387,400,1893,400,696,400,735,400,959
3000,33.7,1024.88,29.43,45436.05,400,853,400,2242,400,1773,400,693,400,793,400,880
4000,33.7,1024.88,29.43,43064.29,400,863,400,2198,400,1741,400,652,400,878,400,759
5000,33.7,1024.88,29.45,41492.93,400,889,400,2175,400,1859,400,649,400,940,400,665
6001,33.7,1024.88,29.46,40651.05,400,836,400,2198,400,2013,400,695,557,1050,400,563
7001,33.7,1024.87,29.45,40339.26,400,736,400,2175,455,2235,400,789,638,1145,400,521
8001,33.7,1024.88,29.45,40416.76,400,627,400,2133,630,2385,400,845,547,1147,400,506
9001,33.7,1024.87,29.47,40377.97,400,633,400,2110,573,2346,400,881,576,1211,400,524
