timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.77,1011.36,35.84,38921.24,21677,3011,11504,2475,5134,1336,2332,993,718,519,833,374
1000,33.78,1011.35,35.85,38423.63,20616,3004,12304,2540,7392,1656,1363,729,1299,664,420,240
2000,33.78,1011.35,35.84,38849.37,19306,2877,13282,2609,9002,1907,963,603,2914,990,400,185
3000,33.78,1011.39,35.83,39729.8,14744,2561,11394,2436,8516,1794,1204,713,3996,1154,456,198
4000,33.79,1011.39,35.81,40690.37,12359,2438,11516,2468,7977,1727,2028,961,4616,1241,1453,342
5000,33.79,1011.39,35.78,41574.93,12524,2443,11510,2512,8458,1780,3436,1184,4248,1217,1923,436
6001,33.79,1011.38,35.77,42370.41,15005,2611,7937,1907,9037,1863,4111,1258,6848,1570,3019,549
7001,33.8,1011.37,35.76,42888.7,18796,2861,3846,1264,8811,1817,4003,1242,7346,1658,6118,954
8001,33.8,1011.37,35.74,42932.46,22077,3128,1800,956,8725,1799,4639,1339,6663,1584,9669,1283
9001,33.8,1011.36,35.74,42757.94,21167,3034,1470,883,8030,1711,8122,1919,7497,1699,10520,1448
