timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.13,1012.55,34.58,10238.41,712,1071,872,1313,3431,3815,16480,8455,10902,8533,2354,4277
1000,33.13,1012.55,34.56,10139.43,716,1073,884,1332,3439,3780,16384,8286,11093,8601,2320,4382
2000,33.13,1012.55,34.58,9994.49,694,1037,860,1313,3409,3670,16287,8184,11377,8623,2379,4367
3000,33.13,1012.55,34.58,9798.41,692,1016,867,1300,3417,3730,16094,8049,11557,8770,2379,4357
4000,33.14,1012.58,34.57,9627.51,679,1010,852,1305,3431,3750,15598,8027,11730,8927,2474,4392
5000,33.14,1012.57,34.58,9445.43,679,1010,853,1327,3397,3765,15116,7926,11730,8995,2492,4482
6001,33.14,1012.58,34.59,9394.66,687,1023,853,1309,3368,3720,14647,7734,11759,8882,2572,4472
7001,33.14,1012.58,34.58,9303.0,677,997,854,1313,3316,3745,13875,7824,11875,9096,2595,4562
8001,33.14,1012.58,34.58,9352.77,676,987,853,1318,3282,3665,13241,7712,11829,8939,2688,4537
9001,33.14,1012.57,34.59,9394.66,676,987,847,1295,3267,3670,12814,7430,11945,9051,2776,4713
