timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.57,1012.72,37.53,29567.14,400,413,1548,2184,4486,5666,24668,13576,18713,11269,2884,4106
1000,32.58,1012.75,37.44,33632.25,400,407,1763,2355,3593,5069,31165,15186,21649,12282,2516,3875
2000,32.58,1012.73,37.29,38110.39,745,690,1813,2344,3544,5074,30628,14983,20230,11831,1919,3469
3000,32.59,1012.72,37.15,41533.89,1311,912,1783,2341,3144,4788,28238,14724,17128,10818,2447,3875
4000,32.59,1012.77,37.02,43330.39,648,758,1789,2360,2408,4166,29106,15141,14137,10053,2489,3966
5000,32.6,1012.76,36.95,42801.44,400,636,1680,2272,1736,3509,26184,14128,11574,9029,787,2641
6001,32.6,1012.75,36.88,41574.93,400,584,1825,2350,1169,2902,23676,13610,9750,7712,818,2623
7001,32.61,1012.73,36.85,40611.82,443,664,2438,2595,943,2768,21236,12709,8250,6874,2177,3660
8001,32.61,1012.75,36.81,39174.92,886,870,2894,2780,1237,2988,18369,11730,7838,6834,4028,4989
9001,32.62,1012.74,36.79,37102.2,1677,1140,2487,2653,1893,3780,15653,10818,8528,6990,4933,5691
