timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.12,1012.87,35.43,131245.62,400,8,400,7,400,0,400,0,400,0,400,0
1000,32.12,1012.85,35.44,130633.76,400,4,400,4,400,0,400,0,400,0,400,0
2000,32.12,1012.85,35.42,130431.07,400,3,400,7,400,0,400,0,400,0,400,0
3000,32.12,1012.86,35.43,130735.34,400,1,400,6,400,0,400,0,400,0,400,4
4000,32.12,1012.85,35.41,131041.03,400,0,400,2,400,0,400,0,400,0,400,0
5000,32.11,1012.86,35.41,132070.41,400,0,400,1,400,0,400,0,400,0,400,0
6001,32.11,1012.86,35.4,132070.41,400,2,400,0,400,0,400,0,400,0,400,0
7001,32.11,1012.86,35.37,132070.41,400,0,400,0,400,0,400,0,400,0,400,0
8001,32.1,1012.87,35.34,132591.19,400,0,400,0,400,3,400,1,400,0,400,0
9001,32.1,1012.85,35.33,132278.23,400,4,400,0,400,0,400,0,400,0,400,0
