timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.6,1014.12,33.31,39468.91,2599,4186,1557,3524,2374,4006,36266,15524,42442,19078,20147,12833
1000,32.6,1014.13,33.3,40339.26,1419,2990,1483,3394,2577,4302,35849,15614,45605,20507,19141,12327
2000,32.6,1014.13,33.29,41657.26,797,2593,1309,3173,2955,4517,35163,15501,49722,22284,16067,11393
3000,32.6,1014.13,33.25,43196.93,454,2205,895,2840,2548,4116,33969,15287,52914,23644,15061,11201
4000,32.61,1014.13,33.22,44334.88,400,2057,737,2683,1433,3006,31523,14995,54705,24306,18162,12316
5000,32.61,1014.13,33.19,45583.73,671,2561,735,2609,1435,3011,28417,14420,55003,24759,24765,14274
6001,32.61,1014.13,33.16,47062.38,2543,4638,862,2720,1770,3379,24889,13385,53720,24236,33462,16064
7001,32.61,1014.12,33.13,49297.08,7057,6869,1145,2881,2104,3815,20864,12113,51482,23295,42950,19810
8001,32.61,1014.12,33.08,52531.68,11684,9682,1366,2985,2803,4106,19499,11955,48648,22319,46142,20995
9001,32.61,1014.15,33.01,55368.89,17321,11460,1539,3029,3144,4272,19513,11899,46321,21413,45903,21064
