timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.12,1012.56,35.07,9566.04,514,292,824,681,4847,3434,11701,5455,20560,8556,2036,2722
1000,33.12,1012.56,35.05,9780.13,527,276,826,678,4879,3534,11817,5430,20560,8432,2031,2729
2000,33.12,1012.55,35.03,9956.54,529,275,836,700,4894,3529,11528,5390,20367,8410,2034,2724
3000,33.12,1012.55,35.03,10110.11,541,286,842,707,4977,3650,11643,5530,20175,8432,2038,2720
4000,33.12,1012.55,35.0,10208.52,547,292,860,746,5174,3710,11887,5500,20216,8511,2009,2722
5000,33.12,1012.54,35.0,10238.41,547,294,884,732,5163,3660,12703,5646,19954,8488,1998,2706
6001,33.12,1012.55,35.0,10238.41,544,292,902,760,5354,3810,13351,5656,20243,8702,2004,2724
7001,33.12,1012.55,35.0,10168.92,550,289,919,777,5447,3901,13668,5806,20257,8646,2001,2708
8001,33.12,1012.55,34.99,10119.86,548,293,923,780,5504,3931,14289,5897,19954,8556,1998,2708
9001,33.12,1012.54,35.0,10032.74,544,286,931,797,5638,3931,14564,5907,20175,8477,1986,2690
