timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.1,35.56,31189.03,57330,50693,54048,31905,3333,5410,2717,4974,57330,42432,57330,43966
1000,32.1,35.53,31898.39,57330,51077,52974,31626,3841,5696,2970,5224,57330,42258,57330,42397
2000,32.1,35.51,32339.72,57330,51146,52616,31069,4646,6137,3591,5571,57330,41735,57330,40585
3000,32.1,35.49,32716.93,57330,50972,51393,30371,6055,6644,4077,5866,57330,40585,57330,39748
4000,32.1,35.48,33233.77,57330,51425,48917,29186,6703,6945,4675,6197,57330,41177,56316,38702
5000,32.11,35.45,33498.37,57330,50728,43576,27060,7253,7065,6530,7010,57330,41944,56196,38772
6001,32.11,35.43,33418.55,57330,50902,35968,23086,8985,8106,8603,8308,57330,41526,57330,39643
7001,32.11,35.43,32767.89,57330,50728,30598,21099,10485,9085,10022,9333,57330,41805,57330,41107
8001,32.11,35.43,32364.59,57330,50484,28142,19949,11186,9715,10659,9715,57330,41805,57330,42362
9001,32.11,35.44,31658.38,57330,49857,27025,18938,11024,9569,10636,9727,57330,41735,57330,43547
