timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.65,1011.38,36.58,31235.34,4469,1076,22077,3163,18548,2803,20505,3640,11041,2410,1550,456
1000,33.66,1011.37,36.6,31028.02,4236,1038,24075,3580,18865,2861,17142,3128,10474,2300,1149,371
2000,33.66,1011.37,36.6,30936.77,4089,1031,27328,4096,18038,2782,14399,2907,10850,2369,865,324
3000,33.66,1011.39,36.61,30755.85,3834,966,31403,4422,17666,2775,14013,2898,10601,2304,776,272
4000,33.67,1011.38,36.61,30666.19,3623,937,33044,4532,18686,2824,14757,2928,9645,2152,772,262
5000,33.67,1011.38,36.62,30710.95,3201,869,30836,4497,19030,2870,12249,2764,9784,2196,799,257
6001,33.67,1011.37,36.59,30846.04,2364,751,31493,4537,17211,2738,10230,2501,7792,1940,763,236
7001,33.68,1011.38,36.6,30959.53,1923,664,31821,4542,15846,2655,9802,2427,7404,1870,635,208
8001,33.68,1011.37,36.58,31212.16,3139,857,34506,4718,15695,2667,9993,2489,8835,2092,567,192
9001,33.68,1011.39,36.57,31445.44,4641,1083,33671,4648,15722,2609,10253,2459,10503,2341,586,184
