timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.68,1005.13,38.97,115470.97,410,3,411,18,411,6,414,10,403,8,421,4
1000,31.68,1005.12,38.97,115789.07,406,5,420,14,400,9,422,12,412,8,422,6
2000,31.69,1005.12,38.96,115470.97,406,4,415,11,403,5,414,15,411,16,422,11
3000,31.69,1005.11,38.97,116511.24,414,6,417,16,402,3,417,9,407,10,415,7
4000,31.69,1005.1,38.98,115868.87,410,4,411,15,416,5,416,17,405,7,416,6
5000,31.69,1005.1,38.97,116916.36,410,0,419,15,411,9,411,11,404,11,415,7
6001,31.7,1005.1,38.98,116511.24,416,3,412,18,413,3,401,11,400,12,401,5
7001,31.7,1005.1,38.99,116997.72,414,4,413,15,418,6,412,10,400,10,409,6
8001,31.7,1005.1,38.96,117079.19,413,10,414,11,421,14,409,11,400,9,400,2
9001,31.7,1005.1,38.91,118398.39,408,1,420,21,418,9,406,11,408,4,406,5
