timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.18,1011.39,38.64,34714.46,42263,3785,2707,296,1314,200,20450,2736,38415,4126,19747,2357
1000,32.19,1011.4,38.63,33985.41,41010,3850,3041,349,1305,199,18217,2524,47007,4818,31463,3064
2000,32.19,1011.39,38.64,32439.45,26336,2905,1815,304,1430,202,17638,2494,47932,4959,49066,4292
3000,32.21,1011.41,38.64,31658.38,13241,2030,849,226,1456,211,13903,2256,45456,4783,57330,5074
4000,32.21,1011.39,38.63,31516.1,5493,1179,494,168,1262,192,14992,2263,45008,4738,57330,5360
5000,32.22,1011.39,38.62,33207.54,2636,798,400,133,844,169,11504,2041,57330,6077,57330,5144
6001,32.23,1011.4,38.58,36364.65,1214,529,400,98,602,129,6877,1332,57330,6794,55242,5009
7001,32.23,1011.39,38.52,40494.56,577,403,400,64,400,96,3782,1005,57330,6112,47753,4457
8001,32.24,1011.39,38.43,45732.37,400,301,400,49,400,66,7016,1305,41607,4803,32507,3454
9001,32.25,1011.4,38.33,52531.68,400,234,400,35,400,39,5001,1173,40235,4758,21429,2731
