timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.98,1012.72,36.81,17840.59,3709,3640,3495,4929,4710,6393,4882,6117,5609,6569,4248,6353
1000,32.98,1012.72,36.81,17542.76,4315,4031,3085,4643,4668,6328,4842,6117,5504,6548,4364,6473
2000,32.98,1012.71,36.83,17156.11,6674,4899,2806,4457,4656,6343,4675,5907,5250,6523,4624,6634
3000,32.99,1012.71,36.85,16921.29,9692,5771,2590,4282,4621,6318,4057,5315,4995,6378,4889,6814
4000,32.99,1012.7,36.86,16692.82,11614,6363,2614,4297,4634,6293,3490,4994,4921,6433,4864,6854
5000,32.99,1012.7,36.87,16496.28,11904,6468,2671,4287,4604,6328,3561,5164,4972,6468,4771,6794
6001,32.99,1012.7,36.87,16470.43,11226,6278,2894,4357,4634,6293,3760,5275,5290,6594,4685,6769
7001,32.99,1012.7,36.87,16342.35,10879,6192,3211,4522,4631,6283,3979,5465,5504,6719,4810,6839
8001,32.99,1012.71,36.87,16279.06,10717,6027,3466,4593,4538,6207,4158,5510,5580,6624,5105,7000
9001,32.99,1012.73,36.88,16116.78,10624,6137,3723,4713,4477,6172,4280,5535,5591,6679,5603,7306
