timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.44,36.84,50602.76,57330,56479,23248,31208,400,2143,9657,8263,38295,26607,55092,40445
1000,31.44,36.81,49558.64,57330,56793,23510,31731,468,2221,11070,9558,37967,26223,56256,40445
2000,31.44,36.79,48556.74,57330,55782,23607,31103,424,2110,11782,10042,37669,26537,56554,40236
3000,31.45,36.78,46800.64,57330,55887,23304,30755,438,2117,12814,10312,36893,26502,56345,40550
4000,31.45,36.78,45240.63,57330,55294,22890,30476,467,2117,14206,11010,36714,26398,56554,40515
5000,31.45,36.79,43781.27,57330,54597,21815,29395,442,2048,12028,10199,36893,26711,56644,40933
6001,31.45,36.8,42541.78,57330,54458,20933,28175,400,1893,8910,7824,38146,27304,56942,41282
7001,31.46,36.8,41616.05,57330,53970,20423,28350,400,1776,6362,6624,38534,27792,57091,41386
8001,31.46,36.8,40651.05,57330,53377,20381,27931,400,1619,5719,6483,38892,27757,57062,41107
9001,31.47,36.83,39580.3,57330,54005,20092,26955,400,1512,5169,6172,37937,27583,55092,40236
