timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
2025-07-29 14:40:04,32.47,1009.46,28.12,28049.38,400,0,400,0,400,0,400,0,400,0,400,0
2025-07-29 14:40:05,32.5,1009.45,28.06,30356.43,400,0,400,0,400,0,400,0,400,0,400,0
2025-07-29 14:40:06,32.52,1009.44,28.0,32716.93,400,0,400,0,400,0,400,0,400,0,400,0
2025-07-29 14:40:07,32.54,1009.44,27.95,34771.84,400,0,400,0,400,0,400,0,400,0,400,0
2025-07-29 14:40:08,32.56,1009.44,27.91,37036.88,400,0,400,0,406,6,400,3,400,3,400,0
2025-07-29 14:40:09,32.57,1009.44,27.86,38742.05,400,1,412,5,412,11,407,1,410,10,400,3
2025-07-29 14:40:10,32.59,1009.46,27.86,40572.65,405,0,420,5,411,2,401,0,403,5,400,0
2025-07-29 14:40:11,32.61,1009.44,27.88,42370.41,400,7,422,13,406,2,404,4,400,2,403,6
2025-07-29 14:40:12,32.62,1009.45,27.9,44616.96,411,2,424,6,400,3,400,5,406,0,400,0
2025-07-29 14:40:13,32.62,1009.44,27.87,46387.85,407,0,411,4,400,2,402,0,407,1,406,9
