timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.91,1005.08,38.07,167622.63,400,0,410,44,411,31,400,76,400,49,400,20
1000,31.91,1005.07,38.08,167289.06,400,4,400,46,411,36,401,72,400,43,400,27
2000,31.91,1005.07,38.08,166791.18,400,8,403,43,411,31,406,78,400,38,404,26
3000,31.91,1005.08,38.08,167455.68,400,0,403,47,408,32,407,78,400,37,401,26
4000,31.92,1005.07,38.09,166296.25,400,3,409,44,409,34,408,77,400,40,407,23
5000,31.92,1005.07,38.08,166131.92,400,7,402,38,403,34,400,79,400,43,407,26
6001,31.92,1005.06,38.09,166956.81,400,8,408,37,404,36,400,78,402,40,400,25
7001,31.92,1005.06,38.08,166956.81,400,5,404,43,405,38,400,76,405,46,400,32
8001,31.92,1005.07,38.09,167455.68,400,11,411,52,410,40,400,80,400,42,400,25
9001,31.92,1005.07,38.08,166296.25,400,7,408,44,401,42,400,80,407,46,405,33
