timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.55,1024.77,29.08,130633.76,400,5,400,8,400,58,400,162,400,35,400,0
1000,33.55,1024.77,29.08,130837.08,400,4,400,1,400,51,400,164,400,31,400,4
2000,33.55,1024.77,29.07,130128.21,400,3,400,5,400,52,400,168,400,48,400,0
3000,33.55,1024.77,29.07,130938.97,400,0,400,2,400,48,400,160,400,42,400,8
4000,33.55,1024.77,29.08,131143.25,400,0,400,0,400,48,400,168,400,43,400,1
5000,33.55,1024.77,29.07,131143.25,400,3,400,0,400,44,400,175,400,43,400,1
6001,33.55,1024.76,29.06,131450.85,400,0,400,0,400,47,400,177,400,41,400,1
7001,33.56,1024.76,29.06,131656.73,400,0,400,0,400,41,400,174,400,38,400,0
8001,33.56,1024.76,29.07,131759.9,400,0,400,0,400,41,400,173,400,40,400,0
9001,33.56,1024.76,29.04,131863.25,400,0,400,0,400,40,400,167,400,40,400,5
