timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.26,1014.02,31.15,168970.35,515,51,461,45,436,14,408,16,429,7,454,24
1000,32.26,1014.01,31.15,169310.67,496,41,451,37,422,12,406,17,422,6,458,27
2000,32.26,1014.01,31.15,169823.73,489,47,445,35,416,11,401,14,423,11,452,25
3000,32.26,1014.02,31.14,169140.34,490,40,446,39,414,17,402,7,426,10,445,29
4000,32.26,1014.02,31.14,169481.35,474,44,436,39,412,14,407,13,426,13,446,26
5000,32.26,1014.02,31.14,169140.34,477,43,436,37,410,14,413,14,415,12,441,29
6001,32.26,1014.02,31.14,169310.67,461,44,428,38,404,9,407,14,419,9,443,25
7001,32.26,1014.02,31.15,168970.35,466,48,425,38,407,14,412,10,426,14,434,27
8001,32.26,1014.02,31.14,169995.45,452,45,419,41,403,9,411,13,431,13,434,26
9001,32.26,1014.03,31.15,169481.35,451,42,413,42,400,8,409,18,432,18,425,22
